user_id,display_name,heading,location,description,describe_seeking,looking_for,seeking,age,height,body_type,ethnicity,hair_color,eye_color,piercings,tattoos,smoker,drinks,education,relationship_status,images,additional_images,private_images
746,Ollie,The one without hair,"Melbourne VIC, Australia",All round nice person that loves to make others happy,Some great company,Arrangement Value,,,1.61 m - 1.65 m,Average,,,,,,No,,,Single,"https://adultarrangements.com/wp-content/uploads/2022/08/02d7a58e-6cea-4ed2-b729-6376581613ef_2x.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/08/58ad92c4-a770-4489-a2a7-5c6fb7d2c51b_2x.jpg",https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/08/58ad92c4-a770-4489-a2a7-5c6fb7d2c51b_2x.jpg,
747,Rasputin,Generous,"Melbourne VIC, Australia","Been there , done that and have the T shirt.","Fun, NSA experiences with new, exciting and younger people that I can indulge and help in these difficult times.",Arrangement Value,,,1.86 m - 1.90 m,Few extra pounds,,,,,,Light,,,Single,https://adultarrangements.com/wp-content/uploads/2022/08/25f0e942-eed9-4ff9-abce-7d7d0966de33_2x.jpg,,
748,Jean,Come fly with me,"Brisbane QLD, Australia","At the stage in my life where I have done the marriage and children bit. Now single once more and   
looking to see what Sugar Dating is all about.",a companion to see once a week or so. a babe to take out on my boat and go to dinner with.,Arrangement Value,,,1.86 m - 1.90 m,Average,,,,,,No,,,Divorced,https://adultarrangements.com/wp-content/uploads/2022/08/43bf6727-b876-4ee8-886a-62baab4739f0_2x.jpg,,
749,Darius,Persian King Looking for a Princess,"Sydney NSW, Australia","Always looking to laugh at life and see the funny side when ever possible.
Being of Persian decent I value family and honesty. In that you can be sure I will treat my lady like a princess.",A princess. A rose that shines out amongst the thorns.,Arrangement Value,,,1.90 m - 1.95 m,Few extra pounds,,,,,,No,,,Rather Not Say,https://adultarrangements.com/wp-content/uploads/2022/08/5873db74-4b97-4c18-8837-c812a4167c16.jpg,,
753,Cinderella,Looking for my Prince,"Melbourne VIC, Australia",I’m a young woman who knows what she wants from life. I make an effort to do the best in every thing that I do. I love to get dressed up and go to restaurants and i can inject myself easily with any company.,A Gentlemen that can meet my needs and requirements.,Arrangement Value,"Travel, Luxury Lifestyle, Designer gifts, Investor, Dinner dates, Financial Assistance",,1.61 m - 1.65 m,Athletic,,,,,,No,,,Single,"https://adultarrangements.com/wp-content/uploads/2022/08/8760ED83-DC58-4936-8013-EF1FFBEF6333.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/08/21A296ED-DD0C-46F8-9055-81D9C6D6E8AA.jpeg",https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/08/21A296ED-DD0C-46F8-9055-81D9C6D6E8AA.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/08/8E2DB2EC-D686-4853-A1B4-8A8EA3052478.jpeg
759,GR8 Arse,Beach Bum,"Sydney NSW, Australia","Fun, pretty, all women. Curves in all of the right places. I love being outdoors. The beach a favourite. I can easily fit into most environments. I love getting dressed up to go out to dinner or for drinks but I equally love just chilling in my PJs x",A gentleman that appreciates the finer things in life such as me xx,Arrangement Value,"Travel, Designer gifts, Investor, Dinner dates, Financial Assistance",,1.56 m - 1.60 m,Curvy,,,,,,No,,,Single,https://adultarrangements.com/wp-content/uploads/2022/09/F15944DF-1719-4F32-9C74-F2EB233F70E6.jpeg,,
760,Lucy 25,I won’t disappoint,"Canberra ACT, Australia",I’m a student from Thailand. Studying commerce at university. I’m a bundle of positive energy.,i love being made to feel special. i’m looking for a guy that will lol after me and treat me as his princess.,Discuss When Meet,"Luxury Lifestyle, Designer gifts, Dinner dates, Emotional connection, Financial Assistance",,1.50 m - 1.55 m,Hot,,,,,,Social,,,Single,"https://adultarrangements.com/wp-content/uploads/2022/09/AA837C7D-5BAF-47E1-BF3C-12536C8310BE.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/09/952042B8-70D2-40FD-9119-2C0F23ED8D0E.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/09/602A2614-EBAE-4CF2-92AA-486966DEA713.jpeg","https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/09/952042B8-70D2-40FD-9119-2C0F23ED8D0E.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/09/602A2614-EBAE-4CF2-92AA-486966DEA713.jpeg","https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/09/7DF1F0D1-3286-4AF2-99DF-4C8D8C524EC3.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/09/534474A2-29DB-43FF-9629-33DB7267275C.jpeg"
761,Amilia,New adventures await,"Melbourne VIC, Australia","I consider myself to be a sophisticated lady. I easily mix into different company. I enjoy keeping my mind, body and spirit healthy. I avoid  insincere people. To me a person’s energy is very important. I take and I look for a positive outlook when making new aquaintance.",A down to earth gentleman that is kind and empathetic and secure and strong in himself.,Arrangement Value,"Travel, Luxury Lifestyle, Designer gifts, Investor, Discretion, Emotional connection, Financial Assistance",,1.56 m - 1.60 m,Athletic,,,,,,No,,,Single,https://adultarrangements.com/wp-content/uploads/2022/09/FA6334A9-B8C9-4066-95D5-BC7AD13D42BD.jpeg,,
764,Handle With Care,,"Gold Coast QLD, Australia",,,,,,,,,,,,,,,,,,,
765,Sammy jnr,,"Melbourne VIC, Australia",,,,,,,,,,,,,,,,,,,
766,DezDex1986,,"Pawtucket, RI, USA",,,Discuss When Meet,,,1.86 m - 1.90 m,Average,,,,,,No,,,Rather Not Say,https://adultarrangements.com/wp-content/uploads/2022/09/FB_IMG_1663422947599-1.jpg,,
767,Sunshinec1991,Smiles and comfort legitimately here,"Wooster, OH, USA",Hi. I’m Sunshine. I’m a CPhT in school for Mortuary Science. I’m 30 years young and here to make a mutual beneficial arrangement. I can smell a scam a mile away. Experienced. Pleasure to meet you.,Mutually beneficial relationships,Discuss When Meet,"Luxury Lifestyle, Designer gifts, Investor, Discretion, Dinner dates, Emotional connection, Financial Assistance",,1.76 m - 1.80 m,Average,,,,,,No,,,Separated,"https://adultarrangements.com/wp-content/uploads/2022/09/2EC5B8AB-CD05-4455-9CEE-980202574FA0.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/09/37E20E4F-ABE5-4CE6-9F66-FBE2E3E9A91F.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/09/59D05D17-797E-4BD9-AD99-912A3C8DF91B.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/09/B1265017-193F-46A2-82EC-B0300A2736EB.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/09/425383CF-746B-4FC0-9636-B71059034950.jpeg","https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/09/37E20E4F-ABE5-4CE6-9F66-FBE2E3E9A91F.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/09/59D05D17-797E-4BD9-AD99-912A3C8DF91B.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/09/B1265017-193F-46A2-82EC-B0300A2736EB.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/09/425383CF-746B-4FC0-9636-B71059034950.jpeg",
769,Nando_518,,"Chicago, IL, USA",,,Discuss When Meet,,,1.76 m - 1.80 m,,,,,,,No,,,Single,https://adultarrangements.com/wp-content/uploads/2022/09/20220804_151546.jpg,,
770,Debs,I can make you happy,"Canberra ACT, Australia","Im a bubbly young woman. I love to experience new things and have adventures. I have been a sugar babe before. Im loyal and discreet. Fun , intelligent with a naughty side as well.",like i said i have been a babe before so i am looking for an experienced guy where we can both enjoy each others company and i can be spoilt a little and treated like a princess when we are together.,Arrangement Value,"Luxury Lifestyle, Designer gifts, Dinner dates, Financial Assistance",,1.71 m - 1.75 m,Average,,,,,,No,,,Single,https://adultarrangements.com/wp-content/uploads/2022/09/0f747b8f-1f4a-45e4-849f-071c0726ebe6_2x-copy.jpg,,
771,Jeanie,Help me find myself.,"Brisbane QLD, Australia",I'm at a stage I'm finding myself again. I'm in need of some exciting new memories. All I want to do is laugh be free and I am a bit of a wild child,"I'm looking for it all..
Time I reach for the top..",Discuss When Meet,"Travel, Luxury Lifestyle, Designer gifts, Mentorship, Platonic, Romance, Dinner dates, Emotional connection, Financial Assistance",,1.71 m - 1.75 m,Hot,,,,,,Light,,,Single,"https://adultarrangements.com/wp-content/uploads/2022/10/Snapchat-154125657.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/10/Snapchat-1218386421.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/10/Snapchat-1979129794.jpg","https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/10/Snapchat-1218386421.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/10/Snapchat-1979129794.jpg","https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/10/Snapchat-465956621.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/10/Snapchat-19677430852.jpg"
772,94061sugardad,,"California, USA",,,Arrangement Value,,,,,,,,,,No,,,Rather Not Say,https://adultarrangements.com/wp-content/uploads/2022/10/meditations.jpeg,,
773,neatherycarter,,"Portland, OR, USA","I’m a sweet, kind and affectionate woman with a desire to make you feel good about yourself. I am open to dates, texting or phone calls.
May be open to other things.. 
Let’s chat 😘",Something different and exciting.,Discuss When Meet,"Dinner dates, Emotional connection, Financial Assistance",,2.01 m above,Curvy,,,,,,No,,,Single,"https://adultarrangements.com/wp-content/uploads/2022/10/58DCA88D-F6C3-4668-A0EF-93ADE2D8EA90.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/10/BF593D53-3F46-4F1D-9D9C-2DC71AD072E5.jpeg",https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/10/BF593D53-3F46-4F1D-9D9C-2DC71AD072E5.jpeg,"https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/10/AEE0A5D2-D624-446F-A6CB-4740658AA239.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/10/D74B2552-3E5B-4D34-A2C8-2288AC188BA2.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/10/BD6A3539-B6A6-4806-8869-3A78ED14F230.jpeg"
774,Manda,,"Brisbane QLD, Australia",,,,,,,,,,,,,,,,,,,
775,pleasrbaby,,"Minneapolis, MN, USA",,,,,,,,,,,,,,,,,,,
777,jacksherenow,Just looking,"Oklahoma City, OK, USA",Fun adventurous  guy that loved vacations,Someone who wants to have fun with their life,Arrangement Value,,,1.96 m - 2.00 m,Average,,,,,,No,,,Rather Not Say,https://adultarrangements.com/wp-content/uploads/2022/11/135.jpg,,
781,Blueyddvl94,Peak a boo,"Sacramento, CA, USA",$$$,😈,Discuss When Meet,,,1.86 m - 1.90 m,Athletic,,,,,,No,,,Rather Not Say,https://adultarrangements.com/wp-content/uploads/2022/11/85AA5AC4-F71B-45F5-A424-D7669F5EC787.jpeg,,
782,leonlester90,Young down to earth Stud,"San Antonio, TX, USA",fun and out going. Just ask me what you wanna know :),a good time with an older woman. No preference of any kind. just be genuine and not weird.,Discuss When Meet,"Discretion, Romance, Financial Assistance",,1.66 m - 1.70 m,Athletic,,,,,,Light,,,Single,https://adultarrangements.com/wp-content/uploads/2022/11/BAD-BIH.jpg,,
783,Mwahh,DTF if u sweeet,Australia,I'm a very positive woman that knows what I want in life and I am worth it so let's have some fun  Daddy,,Arrangement Value,"Travel, Luxury Lifestyle, Designer gifts, Online Relationship Only, Platonic, Discretion, Dinner dates, Financial Assistance",,1.50 m - 1.55 m,Curvy,,,,,,Yes,,,Rather Not Say,"https://adultarrangements.com/wp-content/uploads/2022/11/Snapchat-1615196137.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/11/Snapchat-2039896452.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/11/Snapchat-252213851.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/11/Snapchat-1582197334.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/11/Snapchat-771540861.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/11/Snapchat-818267459.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/11/Snapchat-320811693.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/11/Snapchat-502479327.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/11/Snapchat-851399385.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/11/Snapchat-1447500328.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/11/FB_IMG_1655224643242.jpg","https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/11/Snapchat-2039896452.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/11/Snapchat-252213851.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/11/Snapchat-1582197334.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/11/Snapchat-771540861.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/11/Snapchat-818267459.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/11/Snapchat-320811693.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/11/Snapchat-502479327.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/11/Snapchat-851399385.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/11/Snapchat-1447500328.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/11/FB_IMG_1655224643242.jpg","https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/11/Snapchat-456551255.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/11/Snapchat-1038565897.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/11/Snapchat-952294.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/11/Snapchat-1562562439.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2022/11/Snapchat-854736333.jpg"
